,BLOCKLOT,VAC:PROG,VAC:Neighborhood,VAC:Typology
11429,4578003,1,CENTRAL PARK HEIGHTS,I
11430,0178028,1,FRANKLIN SQUARE,J
11431,3406051,1,PENN NORTH,I
11432,2717A023,1,DORCHESTER,F
11433,1482011,1,BROADWAY EAST,J
11434,5843008,1,WALTHERSON,D
11435,7643078,1,CHERRY HILL,G
11436,1479067,1,BROADWAY EAST,I
11437,1451058,1,BROADWAY EAST,J
11438,0373008,1,UPTON,Subsidized Rental Market
11439,2332D020,1,NORTHWEST COMMUNITY ACTION,I
11440,3196C022,1,LUCILLE PARK,J
11441,1100039,1,OLIVER,G
11442,3312A001,1,CENTRAL PARK HEIGHTS,J
11443,0102024,1,HARLEM PARK,I
11444,2136009,1,MILLHILL,I
11445,1459022,1,BROADWAY EAST,I
11446,5764A035,1,GLENHAM-BELHAR,D
11447,1143039,1,JOHNSTON SQUARE,J
11448,0058054,1,MIDTOWN-EDMONDSON,J
11449,3206045,1,MONDAWMIN,J
11450,0388009,1,CHARLES NORTH,C
11451,0702041,1,CARROLLTON RIDGE,J
11452,6276003,1,PATTERSON PARK NEIGHBORHOOD,E
11453,0019068C,1,EASTERWOOD,I
11454,7613041,1,CHERRY HILL,G
11455,1466084,1,BROADWAY EAST,I
11456,3405029,1,PENN NORTH,J
11457,4156028,1,SOUTH CLIFTON PARK,J
11458,1537007,1,BROADWAY EAST,J
11459,2206A005,1,ROSEMONT HOMEOWNERS/TENANTS,I
11460,1177002,1,GAY STREET,E
11461,7779002,1,MORRELL PARK,F
11462,0017040,1,SANDTOWN-WINCHESTER,I
11463,3877014,1,ABELL,B
11464,1609089,1,MILTON-MONTFORD,I
11465,0309016,1,DRUID HEIGHTS,G
11466,0314063,1,DRUID HEIGHTS,I
11467,0071027,1,MIDTOWN-EDMONDSON,J
11468,0071028,1,MIDTOWN-EDMONDSON,J
11469,0260114,1,CARROLLTON RIDGE,I
11470,7263023,1,CURTIS BAY,H
11471,7229054,1,CURTIS BAY,H
11472,4097036,1,BETTER WAVERLY,F
11473,3250023,1,LIBERTY SQUARE,G
11474,3211049,1,MONDAWMIN,J
11475,3242007A,1,PARKVIEW/WOODBROOK,H
11476,2171012,1,SHIPLEY HILL,J
11477,2539002,1,IRVINGTON,H
11478,3211085,1,MONDAWMIN,J
11479,0300C068,1,SANDTOWN-WINCHESTER,I
11480,2544008,1,IRVINGTON,H
11481,0243058,1,CARROLLTON RIDGE,I
11482,0163017,1,FRANKLIN SQUARE,J
11483,1102007,1,OLIVER,I
11484,3175A018,1,TOWANDA-GRANTLEY,I
11485,2332D017,1,NORTHWEST COMMUNITY ACTION,I
11486,3165010,1,PARK CIRCLE,I
11487,3165009,1,PARK CIRCLE,I
11488,0118020,1,MIDTOWN-EDMONDSON,J
11489,4056A034,1,WAVERLY,F
11490,3190A017,1,TOWANDA-GRANTLEY,J
11491,1457073,1,BROADWAY EAST,J
11492,1457072,1,BROADWAY EAST,J
11493,3350018,1,GREENSPRING,I
11494,4163B015,1,DARLEY PARK,J
11495,4164B055,1,DARLEY PARK,J
11496,1486021,1,BEREA,J
11497,1454025,1,BROADWAY EAST,J
11498,4004010,1,EAST BALTIMORE MIDWAY,J
11499,4171108,1,SOUTH CLIFTON PARK,J
11500,1519022,1,BROADWAY EAST,J
11501,3400026,1,PENN NORTH,J
11502,1636006,1,CARE,C
11503,1148006,1,OLIVER,I
11504,1161012,1,OLIVER,H
11505,3228A059,1,PARKVIEW/WOODBROOK,I
11506,3058031,1,HANLON-LONGWOOD,F
11507,8333002,1,HOWARD PARK,D
11508,1118046,1,OLIVER,I
11509,0339009,1,UPTON,H
11510,0339007,1,UPTON,H
11511,0339008,1,UPTON,H
11512,3814031,1,BARCLAY,G
11513,2510035,1,ROGNEL HEIGHTS,D
11514,4010G001,1,EAST BALTIMORE MIDWAY,J
11515,4021C082,1,EAST BALTIMORE MIDWAY,I
11516,3404060,1,PENN NORTH,I
11517,1657012,1,MCELDERRY PARK,I
11518,7437009,1,WESTPORT,H
11519,4139036,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11520,0341014,1,MADISON PARK,H
11521,0347047,1,UPTON,J
11522,3406024,1,PENN NORTH,I
11523,3408073,1,PENN NORTH,I
11524,0168017,1,FRANKLIN SQUARE,F
11525,3196023,1,LUCILLE PARK,J
11526,3228A039,1,PARKVIEW/WOODBROOK,I
11527,1661065,1,ELLWOOD PARK/MONUMENT,I
11528,0073047,1,SANDTOWN-WINCHESTER,I
11529,3210038,1,MONDAWMIN,J
11530,0174064,1,PENROSE/FAYETTE STREET OUTREACH,J
11531,1661067,1,ELLWOOD PARK/MONUMENT,I
11532,3209061,1,MONDAWMIN,J
11533,3417078,1,PENN NORTH,I
11534,3228A026,1,PARKVIEW/WOODBROOK,I
11535,1099B091,1,OLIVER,J
11536,1450025,1,BROADWAY EAST,J
11537,2113019,1,GWYNNS FALLS,H
11538,4594013,1,CENTRAL PARK HEIGHTS,I
11539,0858093,1,WASHINGTON VILLAGE/PIGTOWN,E
11540,1595081,1,MADISON-EASTEND,I
11541,3236026A,1,PARKVIEW/WOODBROOK,F
11542,4507082,1,WOODMERE,F
11543,2206B016,1,ROSEMONT HOMEOWNERS/TENANTS,I
11544,3243002,1,PARKVIEW/WOODBROOK,H
11545,0276095,1,NEW SOUTHWEST/MOUNT CLARE,J
11546,2402008,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11547,1494044,1,BROADWAY EAST,I
11548,1505016,1,BEREA,I
11549,7077026,1,BROOKLYN,H
11550,0289034,1,CARROLLTON RIDGE,J
11551,0001008,1,EASTERWOOD,I
11552,0291057,1,CARROLLTON RIDGE,I
11553,4812066,1,PARKLANE,H
11554,0010015,1,SANDTOWN-WINCHESTER,I
11555,4127055,1,COLDSTREAM HOMESTEAD MONTEBELLO,J
11556,1174016,1,JOHNSTON SQUARE,H
11557,0699075,1,CARROLLTON RIDGE,J
11558,2442B109,1,ROSEMONT,I
11559,0193092,1,FRANKLIN SQUARE,J
11560,3327C029,1,PARK CIRCLE,G
11561,0124062,1,HARLEM PARK,I
11562,2483004,1,EDGEWOOD,H
11563,2205088,1,ROSEMONT HOMEOWNERS/TENANTS,I
11564,3408002,1,PENN NORTH,I
11565,3408004,1,PENN NORTH,I
11566,2178079,1,SHIPLEY HILL,J
11567,1144062,1,JOHNSTON SQUARE,J
11568,0307031,1,DRUID HEIGHTS,I
11569,3815048,1,BARCLAY,G
11570,1667039,1,CARE,C
11571,1658043,1,MCELDERRY PARK,I
11572,1520040,1,BROADWAY EAST,J
11573,1483043,1,BROADWAY EAST,J
11574,1117015,1,OLIVER,I
11575,1108059,1,OLIVER,I
11576,3952049,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11577,4137071,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11578,4616093,1,CENTRAL PARK HEIGHTS,I
11579,3408008,1,PENN NORTH,I
11580,4578021,1,CENTRAL PARK HEIGHTS,I
11581,0271050,1,CARROLLTON RIDGE,J
11582,0020038,1,SANDTOWN-WINCHESTER,J
11583,1454014,1,BROADWAY EAST,J
11584,0296015,1,SANDTOWN-WINCHESTER,J
11585,0197006,1,FRANKLIN SQUARE,F
11586,0249007,1,HOLLINS MARKET,F
11587,0261049,1,NEW SOUTHWEST/MOUNT CLARE,I
11588,0275067,1,CARROLLTON RIDGE,J
11589,0288024,1,CARROLLTON RIDGE,J
11590,0074036,1,SANDTOWN-WINCHESTER,I
11591,0328011,1,DRUID HEIGHTS,I
11592,0089057,1,HARLEM PARK,I
11593,0120052,1,HARLEM PARK,J
11594,0150005,1,FRANKLIN SQUARE,J
11595,0714018,1,NEW SOUTHWEST/MOUNT CLARE,I
11596,1228014,1,GAY STREET,G
11597,0175019,1,PENROSE/FAYETTE STREET OUTREACH,J
11598,0145048,1,PENROSE/FAYETTE STREET OUTREACH,I
11599,1102039,1,OLIVER,I
11600,4575004,1,LANGSTON HUGHES,I
11601,0275110,1,CARROLLTON RIDGE,J
11602,3347023,1,GREENSPRING,I
11603,0228018,1,UNION SQUARE,E
11604,1537045,1,BROADWAY EAST,J
11605,1455008,1,BEREA,I
11606,7183022,1,CURTIS BAY,H
11607,2306A008,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11608,3418041,1,RESERVOIR HILL,E
11609,1446052,1,BROADWAY EAST,I
11610,0288061,1,CARROLLTON RIDGE,J
11611,0055C025,1,SANDTOWN-WINCHESTER,J
11612,0155085,1,POPPLETON,I
11613,0055C010,1,SANDTOWN-WINCHESTER,J
11614,2393041,1,WINCHESTER,I
11615,1459069,1,BROADWAY EAST,I
11616,2388A062,1,WINCHESTER,I
11617,3937008,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11618,0791048,1,WASHINGTON VILLAGE/PIGTOWN,F
11619,2282007,1,LOWER EDMONDSON VILLAGE,I
11620,0698006,1,CARROLLTON RIDGE,J
11621,2394004,1,MOSHER,I
11622,3350J061,1,GREENSPRING,I
11623,2301002,1,EASTERWOOD,I
11624,2301003,1,EASTERWOOD,I
11625,2301001D,1,EASTERWOOD,I
11626,2395015,1,MOSHER,I
11627,0695005,1,CARROLLTON RIDGE,I
11628,3013053,1,WALBROOK,H
11629,2544010,1,IRVINGTON,H
11630,2299D008,1,ALLENDALE,H
11631,0003042,1,SANDTOWN-WINCHESTER,I
11632,0562020,1,DOWNTOWN,Rental Market 1
11633,1099A040,1,OLIVER,J
11634,3227029,1,MONDAWMIN,H
11635,2544014,1,IRVINGTON,H
11636,0013A011,1,SANDTOWN-WINCHESTER,J
11637,0160075,1,PENROSE/FAYETTE STREET OUTREACH,I
11638,3913088,1,PEN LUCY,H
11639,0075023,1,SANDTOWN-WINCHESTER,J
11640,0026008,1,SANDTOWN-WINCHESTER,I
11641,0014026,1,SANDTOWN-WINCHESTER,J
11642,3252033,1,LIBERTY SQUARE,G
11643,0279048,1,NEW SOUTHWEST/MOUNT CLARE,I
11644,4166A025,1,DARLEY PARK,J
11645,4041A045,1,EAST BALTIMORE MIDWAY,J
11646,3301115,1,CENTRAL PARK HEIGHTS,I
11647,3301101,1,CENTRAL PARK HEIGHTS,I
11648,3301135B,1,CENTRAL PARK HEIGHTS,I
11649,3301117,1,CENTRAL PARK HEIGHTS,I
11650,3301086,1,CENTRAL PARK HEIGHTS,I
11651,2275B014,1,SAINT JOSEPHS,H
11652,7027C021,1,BROOKLYN,F
11653,1157032,1,JOHNSTON SQUARE,H
11654,1188072,1,JOHNSTON SQUARE,H
11655,1122042,1,OLIVER,H
11656,2377D068,1,MOSHER,I
11657,0164052,1,FRANKLIN SQUARE,G
11658,0089028,1,HARLEM PARK,I
11659,0105016,1,MIDTOWN-EDMONDSON,I
11660,1464029,1,BROADWAY EAST,J
11661,0261014,1,NEW SOUTHWEST/MOUNT CLARE,I
11662,0106074,1,MIDTOWN-EDMONDSON,J
11663,1646032,1,ELLWOOD PARK/MONUMENT,I
11664,1467083,1,BROADWAY EAST,I
11665,1482020,1,BROADWAY EAST,J
11666,0050017,1,SANDTOWN-WINCHESTER,J
11667,1145059,1,OLIVER,H
11668,0244029,1,UNION SQUARE,E
11669,0178002,1,FRANKLIN SQUARE,J
11670,2504025,1,EDGEWOOD,H
11671,2744A037,1,WEST FOREST PARK,H
11672,1161013,1,OLIVER,H
11673,1573006,1,BIDDLE STREET,J
11674,0279089,1,NEW SOUTHWEST/MOUNT CLARE,I
11675,0197026,1,FRANKLIN SQUARE,F
11676,3913B029,1,PEN LUCY,H
11677,1101078,1,OLIVER,I
11678,2406068,1,NORTHWEST COMMUNITY ACTION,I
11679,2110044,1,MILLHILL,I
11680,7245A003,1,BROOKLYN,H
11681,3457029I,1,RESERVOIR HILL,G
11682,1555033,1,BIDDLE STREET,J
11683,0176021,1,PENROSE/FAYETTE STREET OUTREACH,J
11684,2443A006,1,WINCHESTER,I
11685,2164018,1,PENROSE/FAYETTE STREET OUTREACH,I
11686,0049009,1,MIDTOWN-EDMONDSON,J
11687,4608058,1,CENTRAL PARK HEIGHTS,J
11688,0066010,1,SANDTOWN-WINCHESTER,I
11689,4120009,1,COLDSTREAM HOMESTEAD MONTEBELLO,J
11690,1504012,1,BROADWAY EAST,J
11691,5158069,1,WOODBOURNE-MCCABE,H
11692,2109025,1,MILLHILL,I
11693,2470042,1,FRANKLINTOWN ROAD,I
11694,2113017,1,GWYNNS FALLS,H
11695,0094077,1,MIDTOWN-EDMONDSON,J
11696,1188002,1,JOHNSTON SQUARE,H
11697,4120027,1,COLDSTREAM HOMESTEAD MONTEBELLO,J
11698,2344018,1,BRIDGEVIEW/GREENLAWN,I
11699,0779015,1,WASHINGTON VILLAGE/PIGTOWN,F
11700,4007012,1,EAST BALTIMORE MIDWAY,J
11701,0117004,1,MIDTOWN-EDMONDSON,I
11702,0161025,1,PENROSE/FAYETTE STREET OUTREACH,J
11703,1484061,1,BROADWAY EAST,J
11704,0204085,1,BOYD-BOOTH,J
11705,2164008,1,PENROSE/FAYETTE STREET OUTREACH,I
11706,3307A023,1,CENTRAL PARK HEIGHTS,I
11707,0272016,1,CARROLLTON RIDGE,J
11708,0205018,1,BOYD-BOOTH,J
11709,2443A010,1,WINCHESTER,I
11710,2380020,1,MOSHER,J
11711,2380011,1,MOSHER,J
11712,0547A009,1,SETON HILL,E
11713,7225033,1,CURTIS BAY,H
11714,0013A020,1,SANDTOWN-WINCHESTER,J
11715,0071088,1,MIDTOWN-EDMONDSON,J
11716,0184019,1,POPPLETON,I
11717,4002010,1,EAST BALTIMORE MIDWAY,J
11718,0114032,1,HARLEM PARK,I
11719,1143040,1,JOHNSTON SQUARE,J
11720,0175089,1,PENROSE/FAYETTE STREET OUTREACH,J
11721,3327C030,1,PARK CIRCLE,G
11722,0938106K,1,WASHINGTON VILLAGE/PIGTOWN,E
11723,2406007,1,NORTHWEST COMMUNITY ACTION,I
11724,0193027,1,FRANKLIN SQUARE,J
11725,1520013,1,BROADWAY EAST,J
11726,0021021,1,SANDTOWN-WINCHESTER,J
11727,0175030,1,PENROSE/FAYETTE STREET OUTREACH,J
11728,0118021,1,MIDTOWN-EDMONDSON,J
11729,0071049,1,MIDTOWN-EDMONDSON,J
11730,0021020,1,SANDTOWN-WINCHESTER,J
11731,1149B007,1,OLIVER,I
11732,2163010,1,PENROSE/FAYETTE STREET OUTREACH,I
11733,2275C001,1,SAINT JOSEPHS,H
11734,6158A020,1,ELLWOOD PARK/MONUMENT,I
11735,1453035,1,BROADWAY EAST,J
11736,0768085,1,WASHINGTON VILLAGE/PIGTOWN,F
11737,1660023,1,ELLWOOD PARK/MONUMENT,I
11738,2170A076,1,SHIPLEY HILL,J
11739,0084080,1,HARLEM PARK,J
11740,2449012,1,WINCHESTER,I
11741,4605A048F,1,CENTRAL PARK HEIGHTS,I
11742,4602054,1,CENTRAL PARK HEIGHTS,J
11743,1540062,1,BEREA,I
11744,4128021,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11745,3251010,1,LIBERTY SQUARE,G
11746,2485001E,1,EDGEWOOD,H
11747,3241012,1,PARKVIEW/WOODBROOK,H
11748,3205008,1,MONDAWMIN,I
11749,4131028,1,COLDSTREAM HOMESTEAD MONTEBELLO,J
11750,0592007,1,UNIVERSITY OF MARYLAND,Mixed Market/Subsd Rental
11751,1099B012,1,OLIVER,G
11752,5732038,1,CEDMONT,D
11753,0126014,1,HARLEM PARK,I
11754,4164B022,1,DARLEY PARK,J
11755,3005007,1,WALBROOK,H
11756,0359021,1,UPTON,J
11757,7614009,1,CHERRY HILL,G
11758,2332D041,1,NORTHWEST COMMUNITY ACTION,I
11759,1286005,1,OLDTOWN,Subsidized Rental Market
11760,4613001B,1,CENTRAL PARK HEIGHTS,I
11761,0222002,1,BOYD-BOOTH,J
11762,2275E005,1,SAINT JOSEPHS,H
11763,2481029,1,FRANKLINTOWN ROAD,J
11764,0947009,1,SHARP-LEADENHALL,C
11765,3234015F,1,PARKVIEW/WOODBROOK,H
11766,4011B034,1,EAST BALTIMORE MIDWAY,J
11767,3208025,1,MONDAWMIN,J
11768,2153021,1,PENROSE/FAYETTE STREET OUTREACH,I
11769,2281B003,1,LOWER EDMONDSON VILLAGE,I
11770,2320A048,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11771,4139020,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11772,2109044,1,MILLHILL,I
11773,3347D015,1,GREENSPRING,I
11774,0129080,1,HARLEM PARK,I
11775,1661045,1,ELLWOOD PARK/MONUMENT,I
11776,3252012,1,LIBERTY SQUARE,G
11777,4575005,1,LANGSTON HUGHES,I
11778,4419A007,1,WOODMERE,F
11779,0239014,1,CARROLLTON RIDGE,J
11780,0239017,1,CARROLLTON RIDGE,J
11781,3211005,1,MONDAWMIN,J
11782,7185014,1,CURTIS BAY,H
11783,2275A056,1,ALLENDALE,H
11784,0090036,1,HARLEM PARK,I
11785,3913A001,1,PEN LUCY,H
11786,1548037,1,MIDDLE EAST,E
11787,7116001,1,BROOKLYN,I
11788,0190087,1,PENROSE/FAYETTE STREET OUTREACH,J
11789,2404014,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11790,0095068,1,MIDTOWN-EDMONDSON,J
11791,0096077,1,HARLEM PARK,J
11792,0058062,1,MIDTOWN-EDMONDSON,J
11793,0090037,1,HARLEM PARK,I
11794,3186003,1,TOWANDA-GRANTLEY,J
11795,0719B012,1,CARROLLTON RIDGE,J
11796,0089005,1,HARLEM PARK,I
11797,0119076,1,MIDTOWN-EDMONDSON,J
11798,2401B033,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11799,0071052,1,MIDTOWN-EDMONDSON,J
11800,2216026,1,PENROSE/FAYETTE STREET OUTREACH,J
11801,0397007,1,UPTON,H
11802,4001038,1,EAST BALTIMORE MIDWAY,G
11803,2300052,1,EASTERWOOD,I
11804,2388A063,1,WINCHESTER,I
11805,4614005,1,CENTRAL PARK HEIGHTS,I
11806,0089045,1,HARLEM PARK,I
11807,4178C008,1,FOUR BY FOUR,I
11808,0174062,1,PENROSE/FAYETTE STREET OUTREACH,J
11809,1103027,1,GREENMOUNT WEST,E
11810,0322030,1,DRUID HEIGHTS,E
11811,1477108,1,BROADWAY EAST,I
11812,1517022,1,BROADWAY EAST,I
11813,1572035,1,BIDDLE STREET,J
11814,2199G010,1,SAINT JOSEPHS,I
11815,4602021,1,CENTRAL PARK HEIGHTS,J
11816,0597030,1,DOWNTOWN,Rental Market 1
11817,1473054,1,BROADWAY EAST,J
11818,1557007,1,BIDDLE STREET,J
11819,2921001,1,FOREST PARK,F
11820,0089036,1,HARLEM PARK,I
11821,4131029A,1,COLDSTREAM HOMESTEAD MONTEBELLO,J
11822,0148029,1,FRANKLIN SQUARE,J
11823,4041016,1,EAST BALTIMORE MIDWAY,I
11824,4092004A,1,BETTER WAVERLY,H
11825,0393052,1,UPTON,G
11826,4011B006,1,EAST BALTIMORE MIDWAY,J
11827,4063043,1,EAST BALTIMORE MIDWAY,I
11828,5907029,1,BELAIR-EDISON,H
11829,7225042,1,CURTIS BAY,H
11830,2307A034,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11831,8358001,1,CENTRAL FOREST PARK,D
11832,3232004,1,PARKVIEW/WOODBROOK,I
11833,3951033,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11834,3173040,1,PARK CIRCLE,I
11835,0114028,1,HARLEM PARK,I
11836,3936010,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11837,1448059,1,BROADWAY EAST,J
11838,2332D036,1,ROSEMONT,I
11839,0083085,1,MIDTOWN-EDMONDSON,J
11840,0103031,1,HARLEM PARK,I
11841,0243087,1,CARROLLTON RIDGE,I
11842,1676096,1,MCELDERRY PARK,H
11843,1647001,1,ELLWOOD PARK/MONUMENT,I
11844,0013A021,1,SANDTOWN-WINCHESTER,J
11845,1449099,1,BROADWAY EAST,I
11846,0696100,1,CARROLLTON RIDGE,J
11847,3210043,1,MONDAWMIN,J
11848,0347053,1,UPTON,J
11849,0119044,1,MIDTOWN-EDMONDSON,J
11850,0101024,1,HARLEM PARK,I
11851,2175036,1,SHIPLEY HILL,J
11852,2175035,1,SHIPLEY HILL,J
11853,1169026,1,JOHNSTON SQUARE,H
11854,2447074,1,WINCHESTER,I
11855,2452059,1,ROSEMONT,I
11856,4178E016,1,FOUR BY FOUR,I
11857,1608081,1,MILTON-MONTFORD,I
11858,0105003,1,MIDTOWN-EDMONDSON,I
11859,0699076,1,CARROLLTON RIDGE,J
11860,3312052,1,CENTRAL PARK HEIGHTS,J
11861,2484008,1,EDGEWOOD,H
11862,3325035,1,PARK CIRCLE,I
11863,3004021,1,WALBROOK,H
11864,2213A036,1,ROSEMONT HOMEOWNERS/TENANTS,I
11865,0521031,1,MOUNT VERNON,E
11866,1448056,1,BROADWAY EAST,J
11867,3004027,1,WALBROOK,H
11868,1448104,1,BROADWAY EAST,I
11869,2447051,1,WINCHESTER,I
11870,2174A072,1,SHIPLEY HILL,J
11871,2138030K,1,MILLHILL,I
11872,0019068A,1,EASTERWOOD,I
11873,2442C006,1,ROSEMONT,I
11874,1468010,1,BROADWAY EAST,I
11875,0696083,1,CARROLLTON RIDGE,J
11876,0128025,1,HARLEM PARK,I
11877,1448114,1,BROADWAY EAST,I
11878,0699096,1,CARROLLTON RIDGE,J
11879,0699083,1,CARROLLTON RIDGE,J
11880,0193024,1,FRANKLIN SQUARE,J
11881,0193015,1,FRANKLIN SQUARE,J
11882,0262044,1,NEW SOUTHWEST/MOUNT CLARE,I
11883,4013B037,1,EAST BALTIMORE MIDWAY,J
11884,1158060,1,OLIVER,H
11885,0242055,1,CARROLLTON RIDGE,J
11886,1464046,1,BROADWAY EAST,J
11887,1453026,1,BROADWAY EAST,J
11888,3836B009,1,HARWOOD,G
11889,1450020,1,BROADWAY EAST,J
11890,2402026,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11891,4010G003,1,EAST BALTIMORE MIDWAY,J
11892,7437010,1,WESTPORT,H
11893,0053017,1,SANDTOWN-WINCHESTER,H
11894,2404023,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11895,0340036,1,UPTON,H
11896,0096096,1,HARLEM PARK,J
11897,1521042,1,BEREA,I
11898,0720007,1,CARROLLTON RIDGE,I
11899,3261A021,1,MONDAWMIN,I
11900,3212048,1,MONDAWMIN,I
11901,2736005,1,CENTRAL FOREST PARK,F
11902,2818007B,1,MOUNT HOLLY,E
11903,3327A020,1,PARK CIRCLE,H
11904,3457015,1,RESERVOIR HILL,G
11905,4178E013,1,BELAIR-EDISON,H
11906,0094058,1,MIDTOWN-EDMONDSON,J
11907,4021C084,1,EAST BALTIMORE MIDWAY,I
11908,1517105,1,BROADWAY EAST,I
11909,0129018,1,HARLEM PARK,I
11910,0092030,1,HARLEM PARK,I
11911,0212028,1,UNION SQUARE,E
11912,0234030,1,HOLLINS MARKET,F
11913,0272080,1,CARROLLTON RIDGE,J
11914,4128023,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11915,4123A009,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
11916,3213048,1,MONDAWMIN,I
11917,7262031,1,CURTIS BAY,H
11918,0175090,1,PENROSE/FAYETTE STREET OUTREACH,J
11919,1504011,1,BROADWAY EAST,J
11920,2256016,1,SAINT JOSEPHS,H
11921,0125009,1,HARLEM PARK,I
11922,2293006,1,ALLENDALE,H
11923,3211034,1,MONDAWMIN,J
11924,6069180,1,FRANKFORD,F
11925,2442C015,1,ROSEMONT,I
11926,4544C038,1,ARLINGTON,I
11927,0121053,1,HARLEM PARK,J
11928,2110003,1,MILLHILL,I
11929,4041013,1,EAST BALTIMORE MIDWAY,I
11930,2482B018,1,FRANKLINTOWN ROAD,J
11931,0777018,1,WASHINGTON VILLAGE/PIGTOWN,F
11932,7185008,1,CURTIS BAY,H
11933,0108051,1,HARLEM PARK,J
11934,0059061,1,SANDTOWN-WINCHESTER,J
11935,1144059,1,JOHNSTON SQUARE,J
11936,4011B041,1,EAST BALTIMORE MIDWAY,J
11937,0258026,1,CARROLLTON RIDGE,J
11938,0087008,1,HARLEM PARK,J
11939,2455015,1,ROSEMONT,I
11940,1111078,1,GREENMOUNT WEST,E
11941,1111079,1,GREENMOUNT WEST,E
11942,0270023,1,MILLHILL,J
11943,3406023,1,PENN NORTH,I
11944,0233035,1,HOLLINS MARKET,F
11945,0938001,1,WASHINGTON VILLAGE/PIGTOWN,E
11946,7092022,1,BROOKLYN,F
11947,3011006,1,WALBROOK,I
11948,0012071,1,EASTERWOOD,I
11949,0291036,1,CARROLLTON RIDGE,I
11950,0563043,1,DOWNTOWN,Rental Market 1
11951,1537060,1,BROADWAY EAST,J
11952,0076032,1,SANDTOWN-WINCHESTER,J
11953,7100019,1,BROOKLYN,F
11954,3953027,1,COLDSTREAM HOMESTEAD MONTEBELLO,H
11955,0012001C,1,EASTERWOOD,I
11956,0197036,1,FRANKLIN SQUARE,F
11957,2504036,1,EDGEWOOD,H
11958,0074057,1,SANDTOWN-WINCHESTER,I
11959,2402041,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11960,2307A021,1,COPPIN HEIGHTS/ASH-CO-EAST,I
11961,2369006,1,WINCHESTER,I
11962,2174A076,1,SHIPLEY HILL,J
11963,2174A064,1,SHIPLEY HILL,J
11964,1572027,1,BIDDLE STREET,J
11965,1463044,1,BROADWAY EAST,J
11966,1101086,1,OLIVER,I
11967,0271022,1,CARROLLTON RIDGE,J
11968,2253025B,1,SAINT JOSEPHS,H
11969,0055C064,1,SANDTOWN-WINCHESTER,J
11970,0196041,1,FRANKLIN SQUARE,G
11971,0695016,1,CARROLLTON RIDGE,I
11972,0309038,1,DRUID HEIGHTS,G
11973,0289038,1,CARROLLTON RIDGE,J
11974,0012088,1,EASTERWOOD,I
11975,3207065,1,MONDAWMIN,J
11976,1572025,1,BIDDLE STREET,J
11977,2523A006,1,EDGEWOOD,F
11978,3207048,1,MONDAWMIN,J
11979,0190060,1,PENROSE/FAYETTE STREET OUTREACH,J
11980,3209022,1,MONDAWMIN,J
11981,2448027,1,WINCHESTER,I
11982,0017038,1,SANDTOWN-WINCHESTER,I
11983,0620032,1,DOWNTOWN,Rental Market 1
11984,0620033,1,DOWNTOWN,Rental Market 1
11985,0620034,1,DOWNTOWN,Rental Market 1
11986,2406031,1,NORTHWEST COMMUNITY ACTION,I
11987,3207014,1,MONDAWMIN,J
11988,0620045A,1,DOWNTOWN,Rental Market 1
11989,0620020,1,DOWNTOWN,Rental Market 1
11990,0129102,1,HARLEM PARK,I
11991,2377C027,1,MOSHER,I
11992,1457029,1,BROADWAY EAST,J
11993,0083019,1,MIDTOWN-EDMONDSON,J
11994,0119114,1,MIDTOWN-EDMONDSON,J
11995,0008026,1,SANDTOWN-WINCHESTER,I
11996,4595010,1,LANGSTON HUGHES,I
11997,3825039,1,BARCLAY,G
11998,1656049,1,MCELDERRY PARK,H
11999,4114F037,1,COLDSTREAM HOMESTEAD MONTEBELLO,I
12000,3211020,1,MONDAWMIN,J
12001,2740008,1,CENTRAL FOREST PARK,F
12002,0273075,1,CARROLLTON RIDGE,J
12003,1477078,1,BROADWAY EAST,I
12004,3210084,1,MONDAWMIN,J
12005,0094032,1,MIDTOWN-EDMONDSON,J
12006,1152033,1,JOHNSTON SQUARE,J
12007,1152032,1,JOHNSTON SQUARE,J
12008,1152030,1,JOHNSTON SQUARE,J
12009,1152029,1,JOHNSTON SQUARE,J
12010,2388033,1,WINCHESTER,I
12011,4594019,1,CENTRAL PARK HEIGHTS,I
12012,2411027,1,NORTHWEST COMMUNITY ACTION,I
12013,1506049,1,BEREA,I
12014,2406017,1,NORTHWEST COMMUNITY ACTION,I
12015,3011005D,1,WALBROOK,I
